selectivity,seed,query_id,bernoulli,birch,distance_shell,gmm,hdbscan,hilbert,hybrid,kde_pilot,kdtree,km20,lsh,minibatch,minibatch_partial,pca1d,pq,random_proj,sobol,sparse_rp,spectral,zorder,best,worst,spread
0.5,0.1,11,1.0197264488201685,1.04123965131446,1.0145952774404892,1.1282345347088183,1.0226811872494388,1.0846658478452023,1.0262359647596973,1.0377830464048905,1.0219670482705785,1.0441029744605963,1.0183494647551172,1.062224902539543,1.0169052690984723,1.0172045010498978,1.0197780163939552,1.0463927681824465,1.2733995126807998,1.0972366003357827,1.031835268306179,1.0050722635063711,zorder,sobol,0.26832724917442863
0.5,0.1,12,1.0159802993421052,1.0365618886427952,1.0059952028226808,1.044663263524164,1.0599205621969603,1.1155604275389832,1.0111547867980932,1.0523754575200641,1.0426294614252032,1.072232315668731,1.0737454183062167,1.1092029382203905,1.063840874705354,1.0586909648026954,1.080144597713236,1.0664037621535694,1.1454210321754066,1.0543956404892145,1.085413675076867,1.035256244728128,distance_shell,sobol,0.13942582935272574
0.5,0.1,13,1.0221998304521276,1.101197932420959,1.0140362675432084,1.0287853067628907,1.0429723736921621,1.0069792818276855,1.0242041145219376,1.0182924409019825,1.0409388714333383,1.131170521388867,1.0318986875942244,1.00247567792435,1.0612087249585065,1.0618445722755414,1.0812499366670467,1.0148121954119487,1.0253152203902398,1.0175149760205868,1.104783045095621,1.0650736842289976,minibatch,km20,0.12869484346451698
0.5,0.1,14,1.0359450852668213,1.054904518059187,1.065875166170635,1.0241179652096957,1.10884471844354,1.0371070012213714,1.0017249936400034,1.0401559957604667,1.0025480710725887,1.0185364558321142,1.0044330405206126,1.001423746468444,1.0149126200805552,1.0127289794181067,1.0763543112841558,1.0778203255998178,1.026512943162434,1.0232046202491178,1.1223542666112505,1.0172141754513602,minibatch,spectral,0.12093052014280659
0.5,0.1,15,1.0400808817567566,1.046930296890728,1.3519168573655826,1.0218263352012182,1.057235228943732,1.0154669338338107,1.0475321703993459,1.0082394484721466,1.068742153218712,1.117871696137558,1.0323660430942734,1.057001369824528,1.051574666938461,1.0516634351932987,1.0606783834112992,1.0828516635381573,1.1094253269496912,1.1237635642354449,1.006523700265645,1.010707399730673,spectral,distance_shell,0.34539315709993756
0.5,0.1,16,1.001726401491306,1.0005060290866565,1.0382580737657,1.0250539761098239,1.0250356294028522,1.0018121729997873,1.0338745085028935,1.0332766503923398,1.088483910608147,1.0255113447835313,1.0885465569054509,1.0372628887340354,1.0539650287233147,1.0182500271305255,1.0372276627840515,1.1088730654110202,1.0458970076833984,1.0693334014495448,1.0264410600065612,1.0032100864614006,birch,random_proj,0.10836703632436362
0.5,0.1,17,1.0844743079096044,1.0392901044889455,1.0328525546835947,1.0270985585081291,1.0988385173169655,1.0094447934141688,1.068255350614779,1.002385709862537,1.0201645861181858,1.069683316401773,1.0276440167106091,1.0285697620292609,1.0969369269721596,1.0434085618070437,1.0658471437920605,1.0376202434224209,1.0712776729295672,1.0007438776881994,1.0164320082432579,1.0598655622557418,sparse_rp,hdbscan,0.09809463962876608
0.5,0.1,18,1.0033067244764398,1.0138455298774671,1.2002196858630447,1.0754871393754635,1.0223508784266178,1.041270931516118,1.0365725870712248,1.1508246603489627,1.0227578218359343,1.0882598837353397,1.0086437068423086,1.0619514003786488,1.0031282339559602,1.0657775590163858,1.0096797153666064,1.0849079448690293,1.0076278631714164,1.0759062121627774,1.0684096500271514,1.0284571531582596,minibatch_partial,distance_shell,0.19709145190708455
0.5,0.1,19,1.015284722222222,1.0510042934539578,1.1966308441488105,1.0533828167589994,1.074696801819461,1.0231900447664604,1.017198057120832,1.0645897192846523,1.0781110704117152,1.072971637017834,1.093225184038269,1.027523566930267,1.039547222959211,1.032459590779673,1.067674475464222,1.1027263332818953,1.0509785264568057,1.0842318578592296,1.0121978670436529,1.0303349786889162,spectral,distance_shell,0.1844329771051576
0.5,0.1,20,1.0467158729619563,1.017864370231376,1.0300927685772305,1.1107102003713316,1.0755248505312314,1.0820178475463602,1.034766985716887,1.0140503184739913,1.0790111603847092,1.0267573764734959,1.0150189686599391,1.0374831470314543,1.0448046872333197,1.122269726165936,1.0093513171628041,1.1050293677824379,1.0692045315638719,1.0150215969582808,1.0004446555713569,1.0191193264675455,spectral,pca1d,0.12182507059457914
0.5,0.1,21,1.007056404605263,1.000271505468545,1.0116791771030798,1.1292149658351125,1.0513054258819128,1.0416986267920405,1.0063447584748255,1.002696269770779,1.0547023926684584,1.1104416096150833,1.0193294615186914,1.0325872055353775,1.0563342098786495,1.0137681514341852,1.0523057887984757,1.1225664895710181,1.0523179321555511,1.0399545848616112,1.0053461988640469,1.0044234800924605,birch,gmm,0.12894346036656756
0.5,0.1,22,1.0165609259259258,1.0211101271097207,1.0361377983117697,1.0586804746617735,1.1006811147415625,1.0531764551467921,1.0167136334719544,1.0025398495356859,1.0251954354954431,1.0057055766446268,1.0294616865457513,1.0202701730884656,1.0499379491467442,1.0811426330456795,1.1115474716462002,1.034755339894857,1.0343321037363677,1.0965812231899184,1.0029471618134262,1.0299606817988385,kde_pilot,pq,0.10900762211051429
0.5,0.1,23,1.0725306878491618,1.1345998919200475,1.0079857902114269,1.073809974613001,1.0596260262422992,1.0091116199262582,1.0141037401804784,1.0169912450321392,1.0046408872893533,1.0125986295579397,1.0010019623028492,1.1127910478731864,1.0139499892098363,1.0376110549176634,1.0635168098305632,1.0121135622893924,1.0213837617688581,1.0253854658570307,1.014063121343939,1.0670449224794967,lsh,birch,0.1335979296171983
0.5,0.1,24,1.0310031453367314,1.0836829275662219,1.013979478054567,1.0074565896368073,1.0260642105974855,1.0130203909787785,1.0068378108511296,1.0522856563164877,1.0049016851942059,1.0694147552979067,1.0012115243745832,1.0254342880816254,1.0330112218052467,1.011615588513683,1.0092832019398539,1.056474133785035,1.030305219511709,1.0586784217975374,1.085260561563431,1.0351113312151399,lsh,spectral,0.08404903718884782
0.5,0.1,25,1.0584410233840558,1.1031020481569402,1.2266467837415787,1.0015178703397052,1.0465883573262231,1.099674632932368,1.0184943414591843,1.0435170321299319,1.0393332569189846,1.0200414641997373,1.016704344758914,1.0255473694519113,1.0572144876068164,1.0878182102742002,1.0855306153050694,1.0217219054400197,1.143493212082169,1.0028108201909123,1.1747782452792834,1.038994264803112,gmm,distance_shell,0.22512891340187347
0.5,0.1,26,1.0492359767759563,1.0103530518931738,1.167712886777792,1.0160363637380578,1.0432741221881183,1.1003433216081477,1.0478755601522813,1.0126951686029546,1.0176670980098335,1.1039634085773358,1.047171303091613,1.0271667448612467,1.0218492717878536,1.0667496332172146,1.02597274158834,1.1030539226799434,1.0106375646516772,1.104916787740089,1.1088130577201059,1.0195896756765563,birch,distance_shell,0.15735983488461813
0.5,0.1,27,1.0255158477393616,1.0589759897917488,1.0719876529051988,1.0727798277698823,1.0079250194163838,1.0399569522050685,1.0207669000228845,1.045771407974154,1.0288291718214881,1.0414920441991482,1.0174181301812641,1.1151818232693897,1.002140035350609,1.0315958882419478,1.0700133603910582,1.030306908429205,1.0339679783173696,1.0063094152527077,1.0159577921230825,1.0291333130987488,minibatch_partial,minibatch,0.11304178791878083
0.5,0.1,28,1.0631603125,1.04030520837397,1.1886601191541977,1.0380490515616378,1.0044430895483338,1.0272297432418562,1.0665460871815826,1.0461890236606444,1.066941284326457,1.0896355408730976,1.0637588481786455,1.087725911861889,1.00515805974725,1.047928446086015,1.1415499078900013,1.0150088108317814,1.0362787878679982,1.0303871029815865,1.0502169750039998,1.0112630020425588,hdbscan,distance_shell,0.18421702960586384
0.5,0.1,29,1.0670144716850827,1.025466689084706,1.076305785440613,1.022533354420041,1.0173106590910994,1.0203927565151028,1.039329577192933,1.0610082956200366,1.1099085134401918,1.100238586747658,1.0238657240777096,1.0281217608821736,1.0233112671728941,1.0035305957616825,1.0074155613422133,1.009635198831317,1.097372537850772,1.0067147895130977,1.010569320311809,1.014717063559649,pca1d,kdtree,0.10637791767850935
0.5,0.1,30,1.028727463235294,1.0401660014979728,1.043701662117904,1.0142133901116006,1.0358263944035977,1.0595409587997304,1.0308835745930527,1.0182584391077592,1.0388729664623504,1.0718860257092742,1.0302864809645367,1.0916740982515494,1.0424837948677181,1.0739575330268032,1.045223627537985,1.0568741175959877,1.0629316061536118,1.0475383386105912,1.0581383061748177,1.0238839564051243,gmm,minibatch,0.07746070813994876
0.5,0.1,31,1.0067039608105717,1.0147032475715438,1.083305481070991,1.0344504995345738,1.0522960114975848,1.0805427891659642,1.0418922638049322,1.0237070191603852,1.0736975881703457,1.0860931464665646,1.0091079471741362,1.0088858759470485,1.069029243203886,1.012763916022569,1.0108999086461221,1.1094974304852256,1.0350011052525905,1.0391398096026616,1.0409444818723932,1.0125080117340521,bernoulli,random_proj,0.10279346967465397
0.5,0.1,32,1.0397918326353146,1.0247599470696591,1.0838922200622085,1.014416624025931,1.0437405673228837,1.0485537042781392,1.0008050838040772,1.0122653653024107,1.0751922694127345,1.0748368109985846,1.077955270471633,1.0881116755708866,1.0598288782737406,1.0009273158041876,1.0683534163533506,1.0486097603204452,1.0427200232587277,1.0320640815812112,1.0616424187139404,1.05481932761645,hybrid,minibatch,0.08730659176680944
0.5,0.1,33,1.0515956796448087,1.0365249781496673,1.0095756578457338,1.060571520943936,1.0430898939884587,1.0001524402027167,1.0178717000813757,1.0419327776048608,1.0162507139486299,1.0703433036770071,1.0217987333148033,1.1124078463990505,1.0381666029522973,1.0046905070942096,1.1141530794046444,1.0026851918087691,1.026615460670685,1.0500531712810064,1.070380830560602,1.0315747483800755,hilbert,pq,0.11400063920192771
0.5,0.1,34,1.1043315249999999,1.0870346267668698,1.0792647312421186,1.0615266838270756,1.0893411351031421,1.0880379046947095,1.0959277571846726,1.0181045765939922,1.0517842862892612,1.0343188408629338,1.1019805130767373,1.071103093149916,1.0308389750103637,1.056070491240816,1.0414959792990113,1.0669273352199524,1.0357017221226588,1.0477790024283293,1.009833114532077,1.0353933634504828,spectral,bernoulli,0.09449841046792296
0.5,0.1,35,1.042119190188172,1.0226729901484561,1.61794165879017,1.033717272541455,1.0670241049216562,1.052068539420725,1.0454376078930476,1.0078338872995152,1.0296466566972533,1.0061274009370085,1.0087003546224635,1.0189354655543619,1.0335662469183808,1.0122909402239377,1.0201550582762497,1.0153865377088558,1.0289183644971571,1.0357165352548612,1.0178801395642738,1.0748134343371356,km20,distance_shell,0.6118142578531616
0.5,0.1,36,1.019789375,1.0366073832961693,1.0889276377118646,1.024360526629164,1.064165839048012,1.0183765765476651,1.0464311011198935,1.034311756102463,1.0920553165298772,1.0019156269569294,1.0053771209604796,1.0140535829036283,1.0183533226679566,1.0547596013390081,1.0226698687162294,1.0485773389411257,1.0066552669872686,1.0539449138743076,1.0319898147645183,1.0613876640684743,km20,kdtree,0.09013968957294782
0.5,0.1,37,1.034421339853636,1.03343155657347,1.1478727272727274,1.0884374696389298,1.0185079413775808,1.0519920186529608,1.0251744134378349,1.0093932496237132,1.0203444986205605,1.1227404729796338,1.0677217545047948,1.0540107398499226,1.049391430096235,1.0241350687951725,1.0110690175610242,1.1040809911337184,1.0379838756989084,1.022096118283449,1.0588642820899088,1.0197115211394974,kde_pilot,distance_shell,0.13847947764901414
0.5,0.1,38,1.0545339473352893,1.0170726194823847,1.0214145472171534,1.061842552527363,1.0088199632202255,1.0782797870919245,1.0465639993557279,1.0277164162888268,1.0938103272359103,1.0867119186528955,1.0790980663760181,1.0506705644127825,1.0378330702668184,1.0433294679304028,1.0911222494082462,1.0666550957186371,1.058002713114943,1.0022057495454266,1.1011410422698564,1.0533038817119924,sparse_rp,spectral,0.0989352927244298
0.5,0.1,39,1.0065466422704925,1.054186129950554,1.1004755340031076,1.0250498602077378,1.0043464278618675,1.0553388324765145,1.016668071114109,1.056187211788021,1.0341668697793123,1.1110803884861473,1.007139616315725,1.0110194140941355,1.0016040029784952,1.0247735968607605,1.0650037810889272,1.0491748579661822,1.0496685582743122,1.0057426032461967,1.005746586803529,1.0422937195644837,minibatch_partial,km20,0.10947638550765215
0.5,0.1,40,1.0107665888157893,1.0025944492066348,1.0385414430047617,1.024131528149842,1.0245627301707283,1.0756225222709863,1.0014734626085429,1.049558654561494,1.0766338059666858,1.0369226150231612,1.0642914695990158,1.041089147106827,1.006093095702817,1.1285312883417296,1.0766045090820346,1.1171750480843443,1.004751233808375,1.0155547024601659,1.062257389055149,1.0330382443055959,hybrid,pca1d,0.1270578257331867
0.5,0.1,41,1.050582918422893,1.052344265634801,1.1846188949022347,1.051021387276893,1.0703616568418597,1.0074180439369276,1.026297409662565,1.0323114630634806,1.0201584620856754,1.0332621866770575,1.0167037129024392,1.0106048216586456,1.0082719682860406,1.0154052188672835,1.0542360167504987,1.0823511222146753,1.0902547194294099,1.037402938624139,1.0387755103110894,1.043654563662663,hilbert,distance_shell,0.17720085096530713
0.5,0.1,42,1.0429150359917732,1.0203905168997192,1.0322030214991595,1.012514056256066,1.0110652121375439,1.0140074806525252,1.0131262324070989,1.0394701482895263,1.0564271486945775,1.045257035690032,1.0094909468075177,1.0374266287433818,1.119967885933858,1.0040884469544467,1.046714807899407,1.0451846310358297,1.0388872286565483,1.0011773998464277,1.0278828915279965,1.0184957801718562,sparse_rp,minibatch_partial,0.11879048608743026
0.5,0.1,43,1.1139810874277456,1.0933447501854967,1.0564466712932725,1.0664298906028509,1.0371015154583705,1.0204139075270258,1.0763240086335732,1.0460049777987928,1.0002056290713612,1.0599073802392034,1.0326228045259722,1.041259072125432,1.0507568978695325,1.007214931639188,1.0635100669495863,1.1285611033731688,1.0675349923172877,1.064442630914529,1.0070336074056905,1.0090395104352154,kdtree,random_proj,0.1283554743018076
0.5,0.1,44,1.0477102010127801,1.0290009991246873,1.100507665804629,1.0128138816197105,1.0484976704522726,1.0157703886270755,1.114451890911787,1.0124755280235451,1.0069123797447603,1.018305210954479,1.050862948396818,1.0347234169551782,1.0529804532930596,1.0933366406058869,1.0601283818859446,1.020427876942769,1.1191857691346525,1.0229440983800704,1.0239173937055146,1.0461932177279845,kdtree,sobol,0.11227338938989218
0.5,0.1,45,1.1339899113344811,1.0689440739585905,1.0201670359680284,1.065235901952579,1.0682610577413112,1.047627273996543,1.025007915496479,1.0264552191563536,1.0320625415276536,1.0200656043823129,1.0042172834987864,1.0238551031432073,1.0313974233917145,1.0458005420498346,1.0242028519586686,1.026962993503434,1.1127843990167674,1.0148713890067018,1.0255421685269062,1.004759488370596,lsh,bernoulli,0.12977262783569476
0.5,0.1,46,1.008409738219895,1.0683997499169935,1.0401901462494614,1.010695641340529,1.0608364073548304,1.0339347910216716,1.0128454704845034,1.0136763785681369,1.0095521145941495,1.0102278384437053,1.086192414550326,1.034724875473636,1.0466174896112719,1.0189564340146007,1.0080745369345594,1.0289030553818503,1.056906939343167,1.0275939584437102,1.0315979917853129,1.0322501725967848,pq,lsh,0.0781178776157665
0.5,0.1,47,1.0708438552703718,1.0278294256642988,1.0459528635243094,1.0210982876780461,1.0332362843099265,1.0635713166893963,1.0799796560409283,1.0647448170321754,1.0800674168270399,1.0412726773101408,1.0135534189789461,1.014753978190002,1.0691748927544809,1.0388489984550318,1.0857452884342211,1.0346804345766627,1.0336698243553888,1.0059338359904098,1.0535831620996459,1.11388369330587,sparse_rp,zorder,0.10794985731546025
0.5,0.1,48,1.0130841874999998,1.0110419447277261,1.0928853109296484,1.0289486145643412,1.0052814311504872,1.1016801468380317,1.0611205250752733,1.0733675148312718,1.0353597533431083,1.060274437596914,1.0163316677340906,1.1082658210753251,1.0585484595934103,1.008324110184279,1.0005275197766987,1.067633885403243,1.1871175930680535,1.0863948385139757,1.0926373169963906,1.0300049985645463,pq,sobol,0.1865900732913548
0.5,0.1,49,1.0466314412568305,1.001714635774343,1.1427743355888607,1.0935420421229025,1.0243608973059772,1.0386972982066993,1.0472629170275685,1.07286586835014,1.010595114482787,1.172151043227862,1.0000607160089334,1.090016565667936,1.0295831509556514,1.0650649903807734,1.0378751442670557,1.055885603248161,1.1098090277242698,1.0889751682595625,1.044728646353227,1.012617517750403,lsh,km20,0.17209032721892847
