table,dataset,mode,base_method,paradigm,selectivity,seed,query_id,D1_target,D2_target,true_card,est,q_error,sample_size_used,total_sample_size
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,588557,372.0467529296875,2.8811392784118652,8065,6161.011396011396,1.3090383188093493,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,263638,368.9966125488281,3.1491057872772217,8119,8341.761904761905,1.0274371110681,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,693614,392.36932373046875,2.3145997524261475,7984,10278.301994301994,1.2873624742362217,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,546912,361.6460876464844,3.094848394393921,8033,6216.917989417989,1.2921193449347765,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,444449,391.6747131347656,2.622706890106201,8133,12434.78193979933,1.528929292979138,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,663176,337.7731628417969,2.3369600772857666,8132,6169.105489417989,1.3181813820413688,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,763999,372.2793273925781,2.7435648441314697,8127,6247.507692307692,1.300838734461496,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,782168,349.2619323730469,2.321883201599121,7746,4203.327272727272,1.8428258133167232,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,673362,369.7781677246094,2.6439919471740723,8301,12360.37566137566,1.489022486613138,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,83904,319.8409118652344,2.928945541381836,7982,10397.727514654582,1.3026468948452246,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,695261,324.0319519042969,2.5670652389526367,8056,12421.256809462915,1.5418640528131722,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,386245,381.8100280761719,2.7859504222869873,8226,10316.585532020315,1.2541436338463792,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,69504,352.2740478515625,3.0938942432403564,8210,10365.536907173653,1.2625501713975218,385,385
partsupp_yfcc_wiki_1,partsupp_yfcc_wiki_1,ensemble_HDBSCAN,HDBSCAN,P1_Cluster,0.01,0.2,681535,364.0436706542969,3.186352491378784,8136,14485.590562678064,1.7804314850882577,385,385
