dataset,mode,selectivity,seed,query_id,D_target,true_card,est,q_error
DEEP,bernoulli,0.01,0.1,91,1.0135756731033325,806901,623376.6233766234,1.2944036875
DEEP,bernoulli,0.01,0.1,92,1.038704752922058,764876,415584.4155844156,1.840482875
DEEP,bernoulli,0.01,0.1,93,1.0099587440490723,808538,415584.4155844156,1.9455445624999999
DEEP,bernoulli,0.01,0.1,94,1.058422327041626,822328,623376.6233766234,1.3191511666666667
DEEP,bernoulli,0.01,0.1,95,0.9390119314193726,791618,623376.6233766234,1.2698872083333332
DEEP,bernoulli,0.01,0.1,96,1.0069631338119507,797404,1662337.6623376624,2.0846868868699713
DEEP,bernoulli,0.01,0.1,97,1.1062495708465576,840949,415584.4155844156,2.02353353125
DEEP,bernoulli,0.01,0.1,98,0.8881978392601013,785979,623376.6233766234,1.2608413125
DEEP,bernoulli,0.01,0.1,99,0.9184598922729492,812992,415584.4155844156,1.956262
DEEP,bernoulli,0.01,0.2,0,1.0494146347045898,787904,623376.6233766234,1.2639293333333332
DEEP,bernoulli,0.01,0.2,1,1.1743544340133667,822154,415584.4155844156,1.9783080624999998
DEEP,bernoulli,0.01,0.2,2,0.929911196231842,782321,831168.8311688312,1.0624396266607072
DEEP,bernoulli,0.01,0.2,3,1.1116076707839966,839373,623376.6233766234,1.3464941875
DEEP,bernoulli,0.01,0.2,4,0.960600733757019,786856,623376.6233766234,1.2622481666666667
DEEP,bernoulli,0.01,0.2,5,1.1436657905578613,810186,831168.8311688312,1.0258987827101815
