cell,dataset,sf,dim,type_label,single_multi,mode,method,sample_selection_method_raw,paradigm,K,alpha,sel,ensemble_strategy,n_queries,trials,qe_trim,qe_mean,qe_median,final_size,size_median,size_min,size_max,trial_qe_list,trial_size_list,eta_final,content_hash,stage_source,file_path
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,rabitq_strat,rabitq_strat,P6,,,0.001,simple_average,1000,10,1.5129677843617628,1.5116874075966438,1.5095571216843604,6650.9,6624.5,4408.0,8889.0,"[1.4122608754721475, 1.4783419454861928, 1.610744714762964, 1.5861159127369868, 1.5932321045740423, 1.4486385223995395, 1.4414987161861823, 1.540772297882528, 1.4023870863093721, 1.6028819001564838]","[8713, 8560, 4513, 4667, 4674, 8628, 8768, 4689, 8889, 4408]",0.08179069375972306,5dbf59071f2f6b8a0d265fd1f4847397,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_sel0.001/A1-SSN_CaseB_rabitq_strat.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,rsvd,rsvd,P4,,,0.001,simple_average,1000,10,1.5261221585234903,1.5164046644826634,1.5343609038631731,5046.0,4656.0,4354.0,8776.0,"[1.5090531638479023, 1.5486771707898266, 1.5574046501751189, 1.5528237661711357, 1.4792127748494128, 1.5987033679354414, 1.5567538532303238, 1.35636600870327, 1.5200446369365195, 1.4850072521876827]","[4607, 4354, 4363, 4846, 4634, 4639, 4673, 8776, 4722, 4846]",0.08179069375972306,a6c4817d65c211b0f7611b169835c3de,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_sel0.001/A1-SSN_CaseB_rsvd.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,skilling_hilbert,skilling_hilbert,P2,,,0.001,simple_average,1000,10,1.4670460769610338,1.4662123913261775,1.471400136230622,5742.7,4662.0,4351.0,8646.0,"[1.425940370912898, 1.5452637605146213, 1.380491537058884, 1.4928186426003822, 1.5068023599134548, 1.470380123506826, 1.472420148954418, 1.4529997038995155, 1.513696773033044, 1.4013104928677325]","[8182, 4351, 8646, 4530, 4600, 4672, 4823, 4606, 4652, 8365]",0.08179069375972306,b8e699be511079f26c2a4b9862bd9f9f,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_sel0.001/A1-SSN_CaseB_skilling_hilbert.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,sparse_rp,sparse_rp,P4,,,0.001,simple_average,1000,10,1.499496910095115,1.4956925383802235,1.5206399722804882,6271.8,4812.5,4580.0,8713.0,"[1.406949052144857, 1.438158230897911, 1.5538402252247676, 1.5540010508964568, 1.526921271738919, 1.4225830308922305, 1.5506747102841552, 1.4378454291923015, 1.5143586728220573, 1.5515937097085788]","[8713, 8685, 4745, 4880, 4730, 8522, 4580, 8498, 4710, 4655]",0.08179069375972306,eaecaf856b23cff78bb9d6dfc0936013,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_sel0.001/A1-SSN_CaseB_sparse_rp.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,zorder_morton,zorder_morton,P2,,,0.001,simple_average,1000,10,1.4641935599797913,1.4634761926473676,1.4689300646677028,6526.7,6430.5,4462.0,8717.0,"[1.49365807351914, 1.5352585958229679, 1.4027733172905152, 1.499710290108786, 1.5113641633647026, 1.5411742365917, 1.3800392100436465, 1.4442020558162656, 1.4293148391007087, 1.3972671448152443]","[4714, 4579, 8604, 4848, 4604, 4462, 8717, 8013, 8234, 8492]",0.08179069375972306,d4bde76d58557e2858b14a5c6e411225,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_sel0.001/A1-SSN_CaseB_zorder_morton.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,B1,_baseline_b1,_baseline_b1,Pother,30.0,,0.001,,1000,10,1.626554150522813,1.6317391528826342,1.6345880958689527,7890.2,8599.0,4545.0,11821.0,"[1.5717565350426923, 1.5605129616783717, 1.694583638831513, 1.5924350218600116, 1.6279091757488289, 1.6650746795749463, 1.6412670159890763, 1.744445362965468, 1.644838443065802, 1.5745686940696324]","[9029, 8858, 4827, 11821, 8684, 6624, 8621, 4545, 7316, 8577]",0.08179069375972306,e0f182b6fd0072c9624a39e840a08078,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_B1.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,chao_weighted,chao_weighted,P3,30.0,,0.001,simple_average,1000,10,1.535630450823656,1.5275560739432943,1.535917197302843,4946.4,4587.0,4212.0,8642.0,"[1.5660690944132938, 1.3771160288134532, 1.5251094783486345, 1.50462149690481, 1.6134011040302396, 1.5394350387306937, 1.5032287554159767, 1.5323993558749924, 1.5550970327683689, 1.5590833541324787]","[4448, 8642, 4821, 4476, 4388, 4615, 4679, 4624, 4212, 4559]",0.08179069375972306,1d80f80392f6ff0ab849b6cec6a28f07,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_chao_weighted.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,cum_sqrtf,cum_sqrtf,P5,30.0,,0.001,simple_average,1000,10,1.5806260628704232,1.588562706988691,1.5599764424972768,4888.8,4694.0,3967.0,7963.0,"[1.6986569915609444, 1.6612250824031956, 1.5419615753625793, 1.550479760906656, 1.551284231515497, 1.5446720470304818, 1.5607831114865747, 1.6561023839682405, 1.5591697735079788, 1.561292112144761]","[4280, 3967, 4834, 7963, 4881, 4607, 4770, 4198, 4699, 4689]",0.08179069375972306,0072bc03a1f041104ac85dba620a5b9b,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_cum_sqrtf.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,faiss_ivf,faiss_ivf,P2,30.0,,0.001,simple_average,1000,10,1.6827339666166756,1.6797560446598403,1.679464354699988,5088.8,4677.0,4556.0,8751.0,"[1.7297547732426077, 1.6787401633607466, 1.5399017616537929, 1.7957869520112042, 1.6945336465589294, 1.7123225732634253, 1.6735333958387963, 1.6405997721231342, 1.6801885460392294, 1.6521988625065358]","[4743, 4692, 8751, 4856, 4556, 4655, 4613, 4654, 4706, 4662]",0.08179069375972306,cb936521b0fa16da6f95ead28dce3ddf,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_faiss_ivf.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,gmm,gmm,P1,30.0,,0.001,simple_average,1000,10,2.0072678755595295,2.039172895563292,2.122661571507693,7014.7,6481.0,4434.0,12702.0,"[2.101857486905451, 2.2141624839238165, 1.579410404152461, 1.643874900355311, 2.1434656561099352, 2.7936465635644, 2.313634954575246, 1.5399393875922869, 2.2309151076224767, 1.8308220108315398]","[8137, 4615, 8868, 8512, 4698, 4434, 4825, 12702, 4757, 8599]",0.08179069375972306,f0e86ec56d772d5d511c846ac1a9ddc0,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_gmm.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,hilbert_real,hilbert_real,P2,30.0,,0.001,simple_average,1000,10,1.4884285037893905,1.48540226431721,1.4977584668850494,6028.1,4844.0,4311.0,8691.0,"[1.5501449708553576, 1.494314412156712, 1.411722892559402, 1.5528868723016023, 1.5627245164582322, 1.4076019051952142, 1.5012025216133869, 1.4815977047483235, 1.5079567508851262, 1.3838700963987438]","[7169, 4934, 7976, 4311, 4625, 8438, 4716, 4667, 4754, 8691]",0.08179069375972306,85d5132ff7ae82734eaf99dbb628d11c,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_hilbert_real.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,hyperloglog,hyperloglog,P9,30.0,,0.001,simple_average,1000,10,1.513426022154984,1.4983069234356214,1.5135928927236773,5426.2,4671.5,4466.0,12684.0,"[1.5296625394233283, 1.511815089525713, 1.514216361930756, 1.5241921420394806, 1.5048095015271736, 1.5485382919407078, 1.5159315548478614, 1.327122765175636, 1.4938115644289598, 1.5129694235165987]","[4529, 4697, 4656, 4526, 4537, 4466, 4687, 12684, 4781, 4699]",0.08179069375972306,be9f830aefb38ca196f37521c044f772,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_hyperloglog.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,ica_fastica,ica_fastica,P4,30.0,,0.001,simple_average,1000,10,1.5167012643334008,1.5088540914293822,1.5276351418262784,5286.7,4581.0,4201.0,8831.0,"[1.5197843304530654, 1.5364900597558466, 1.534305679507912, 1.418689591335255, 1.5856091009324347, 1.5131220370512306, 1.530888722574358, 1.5243815610781988, 1.3693216986941814, 1.5559481329113392]","[4346, 4743, 4489, 8208, 4201, 4676, 4581, 4581, 8831, 4211]",0.08179069375972306,b5d2670a819c6be42c4481be8449be88,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_ica_fastica.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,lavallee_hidiroglou,lavallee_hidiroglou,P5,30.0,,0.001,simple_average,1000,10,1.5410683273186678,1.534383929360674,1.5434661218053238,5492.1,4678.0,4427.0,8888.0,"[1.5706636399504885, 1.4988076380585562, 1.4977673643470444, 1.6496286749764448, 1.5574361141941135, 1.365664000080952, 1.5294961294165341, 1.400246220793568, 1.629173380918356, 1.6449561308706815]","[4514, 4943, 5232, 4459, 4679, 8888, 4677, 8614, 4488, 4427]",0.08179069375972306,c971b7ab31124bca0635e9362aacf508,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_lavallee_hidiroglou.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,mhist2,mhist2,P6,30.0,,0.001,simple_average,1000,10,1.4140778073089841,1.4171187070223745,1.3911713379720685,7489.2,8576.0,4627.0,8944.0,"[1.4970326501862408, 1.3939383005012214, 1.3277018432547023, 1.4181704579770222, 1.5308627684971698, 1.361155725419803, 1.3884043754429158, 1.3839448075187955, 1.3492312035671417, 1.5207449378587323]","[4734, 8558, 8775, 8562, 4627, 8944, 8590, 8598, 8835, 4669]",0.08179069375972306,e28a98a0f673c099b3a314b27b4c11a9,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_mhist2.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,minibatch_partial,minibatch_partial,P1,30.0,,0.001,simple_average,1000,10,1.574865185652282,1.5649279884166263,1.5765284536477735,5373.1,4630.5,4237.0,8807.0,"[1.6223192953289682, 1.5765239876279584, 1.6671727278373156, 1.4428808157600506, 1.5880972168586729, 1.574306383528912, 1.6645256595280313, 1.553735206918075, 1.3831856711106922, 1.5765329196675886]","[4467, 4665, 4282, 8668, 4637, 4583, 4237, 4761, 8807, 4624]",0.08179069375972306,8da309b58ef72e5a9a7679b73bf3be71,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_minibatch_partial.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,pca1d,pca1d,P4,30.0,,0.001,simple_average,1000,10,1.5305717025378345,1.5198168770461065,1.5190001716891426,4870.4,4551.0,4004.0,8838.0,"[1.522170975730028, 1.5201821650933305, 1.3613718284914407, 1.5883570406202598, 1.502678298602124, 1.5820940182072731, 1.5061448052380069, 1.5051281385266981, 1.517818178284955, 1.5922233216669472]","[4626, 4576, 8838, 4155, 4526, 4004, 4714, 4461, 4664, 4140]",0.08179069375972306,741e15e2b054e0d2652d406f7259afcc,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_pca1d.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,rabitq_strat,rabitq_strat,P6,30.0,,0.001,simple_average,1000,10,1.5098483435520191,1.5046043909302147,1.5194029948951988,5467.3,4717.0,4366.0,8797.0,"[1.5691708252607948, 1.5152506950631404, 1.3772416743939315, 1.5900154864920637, 1.5210596407690753, 1.384412265122511, 1.5477647907729963, 1.5177463490213223, 1.4908208810795207, 1.5325613013267925]","[4366, 4708, 8797, 4670, 4575, 8682, 4812, 4734, 4603, 4726]",0.08179069375972306,27239c4a1706e84cfd0f3d38ce231de2,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_rabitq_strat.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,rsvd,rsvd,P4,30.0,,0.001,simple_average,1000,10,1.5473411651833442,1.5517073526588092,1.5387788462640368,4443.3,4598.5,3697.0,4812.0,"[1.586327207745465, 1.5030905927126967, 1.5070029831736966, 1.6094333826041258, 1.588699693427307, 1.499973251086787, 1.5066177692753886, 1.532418268991013, 1.6383709540345517, 1.5451394235370604]","[4401, 4628, 4740, 3993, 4178, 4744, 4569, 4671, 3697, 4812]",0.08179069375972306,fdaed530d2c1c876703fec495bb2353c,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_rsvd.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,skilling_hilbert,skilling_hilbert,P2,30.0,,0.001,simple_average,1000,10,1.4847782934768299,1.4786220658881253,1.4967490696734882,5816.0,4718.0,4434.0,11927.0,"[1.5532653611460505, 1.4799100778121088, 1.3547289499205624, 1.513902229475624, 1.5091881736722679, 1.4997913192113776, 1.507161105345286, 1.4937068201355985, 1.4909900919742267, 1.3835765301881497]","[4434, 4813, 8883, 4693, 4528, 4654, 4715, 4721, 4792, 11927]",0.08179069375972306,5234b9f9f0af08433a0ac17a13a74409,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_skilling_hilbert.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,sparse_rp,sparse_rp,P4,30.0,,0.001,simple_average,1000,10,1.6252092055359024,1.6191186179788446,1.637006197513001,5447.7,4691.0,4451.0,8830.0,"[1.6591383035941196, 1.6014218744503494, 1.6540221163741635, 1.5113596157819518, 1.6374719084762581, 1.4977977794105306, 1.667975354706925, 1.6337439843537083, 1.6917147560906949, 1.6365404865497437]","[4583, 4977, 4799, 8344, 4613, 8830, 4498, 4701, 4451, 4681]",0.08179069375972306,25e97f0e3023bfe7099fbd3dfb9e8583,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_sparse_rp.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,zorder_morton,zorder_morton,P2,30.0,,0.001,simple_average,1000,10,1.5172349491715886,1.5302145703148589,1.5107680636167373,4431.3,4514.0,3447.0,4697.0,"[1.516268867278936, 1.5002011425322426, 1.5076289138795713, 1.531326282336249, 1.4685919644289849, 1.6956741453468949, 1.4939850447229228, 1.487744048599142, 1.5868180806697423, 1.513907213353903]","[4469, 4697, 4443, 4520, 4508, 3447, 4569, 4578, 4403, 4679]",0.08179069375972306,8795aa005189536a6de23e7302334a81,v9_sel,_internal/cache/rq3/server_sync/v9_sel_sweep_0530/A1-SSN_K30_sel0.001/A1-SSN_CaseB_zorder_morton.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,B1,_baseline_b1,_baseline_b1,Pother,10.0,,0.01,,1000,10,2.6448214281520412,2.6352199132976764,2.6548316284851907,1974.9,1301.0,902.0,4991.0,"[2.4058763266335066, 2.722523656062593, 2.6044862691845747, 2.7918017464307385, 2.6564711173806814, 2.7643072906719763, 2.4018259613296986, 2.6382213929700664, 2.7134932327232324, 2.6531921395897]","[4928, 1055, 1345, 1222, 1257, 902, 4991, 1412, 1012, 1625]",0.08179069375972306,b45a857ccf9385e71f2b94216e3057c9,v6v7_fix,_internal/cache/rq3/server_sync/v6v7_fix/A1-SSN_K10/A1-SSN_B1.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,chao_weighted,chao_weighted,P3,10.0,,0.01,simple_average,1000,10,1.4179575341985888,1.4083189052537515,1.4301810794218852,714.4,354.0,277.0,3510.0,"[1.4586462595819316, 1.3918205776293577, 1.4410926334751575, 1.3236116441366057, 1.2742543323991165, 1.4652744465496874, 1.43425163048229, 1.4152946777480737, 1.4261105283614801, 1.4528323221738142]","[295, 361, 298, 618, 3510, 277, 292, 613, 347, 533]",0.08179069375972306,23c57186443dc095511e88ccb321342a,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/SSN_A1/A1-SSN_K_granularity/_run_5_12_paper_exact_base/K=10/A1-SSN_CaseB_chao_weighted.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,cum_sqrtf,cum_sqrtf,P5,10.0,,0.01,simple_average,1000,10,1.7945476383154273,1.7862373043818693,1.7880733672683664,490.7,468.0,357.0,768.0,"[1.8472710308082119, 1.784914405617071, 1.7592120541026397, 1.7342245652101025, 1.8376317150326857, 1.7912323289196619, 1.658720906487061, 1.8379874133533818, 1.7843620628902528, 1.8268165613976235]","[461, 573, 566, 510, 357, 475, 768, 366, 414, 417]",0.08179069375972306,434e25b37f5722951c711eb6d53a4afd,v10,_internal/cache/rq3/server_sync/v10_full16/A1-SSN_K10/A1-SSN_CaseB_cum_sqrtf.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,faiss_ivf,faiss_ivf,P2,10.0,,0.01,simple_average,1000,10,1.813083629373804,1.8106548025256646,1.8289635074269406,491.0,461.5,378.0,828.0,"[1.8557468765666831, 1.7451691080866025, 1.6902439944398684, 1.8474505668206387, 1.8711539736943812, 1.9116349958263474, 1.8570422819108883, 1.7769293098227927, 1.740700470055203, 1.8104764480332425]","[459, 469, 828, 400, 422, 378, 410, 573, 507, 464]",0.08179069375972306,e541156faed1f0252eb2a33844e6de4e,v10,_internal/cache/rq3/server_sync/v10_full16/A1-SSN_K10/A1-SSN_CaseB_faiss_ivf.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,gmm,gmm,P1,10.0,,0.01,simple_average,1000,10,2.133017737128124,2.136016376614352,2.0977314241894107,655.6,694.0,405.0,809.0,"[2.0705181085613797, 1.988005889382217, 1.9010019411547325, 2.3679122479291337, 2.070169900745359, 2.1292133205673265, 2.395019927963796, 1.9784354746446102, 2.3349422153775237, 2.1249447398174417]","[704, 684, 809, 682, 499, 755, 799, 731, 488, 405]",0.08179069375972306,cb492e74a16119f2212d3a36c9cf31d6,v10,_internal/cache/rq3/server_sync/v10_full16/A1-SSN_K10/A1-SSN_CaseB_gmm.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,hilbert_real,hilbert_real,P2,10.0,,0.01,simple_average,1000,10,1.443768946953184,1.4446290547842995,1.4380830437473953,349.1,336.0,261.0,528.0,"[1.4750411438883906, 1.413481905588529, 1.4900308293595796, 1.460828964094713, 1.4215257370342047, 1.4061081428579436, 1.429743302764307, 1.4812833782400108, 1.4464227847304838, 1.421824359284833]","[268, 528, 283, 325, 379, 375, 420, 261, 347, 305]",0.08179069375972306,469deb98175765261067938470223d22,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/SSN_A1/A1-SSN_K_granularity/_run_5_12_paper_exact_base/K=10/A1-SSN_CaseB_hilbert_real.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,hyperloglog,hyperloglog,P9,10.0,,0.01,simple_average,1000,10,1.460670679400402,1.4544709443454138,1.4653021563534068,396.0,372.5,319.0,611.0,"[1.485049327857391, 1.4706868099871653, 1.4926925103903494, 1.4097922546902952, 1.4591681723380296, 1.365655730954166, 1.460606233830131, 1.493688277296756, 1.4373720472331732, 1.4699980788766824]","[375, 328, 405, 473, 370, 611, 349, 386, 319, 344]",0.08179069375972306,59b415349bf1ece5819332f896e8cdda,REPORT_v11,experiments/results/raw/Type3_large_single_sf100/SSN_A1/A1-SSN_K_granularity/_run_5_12_paper_exact_base/K=10/A1-SSN_CaseB_hyperloglog.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,ica_fastica,ica_fastica,P4,10.0,,0.01,simple_average,1000,10,1.6487634732256844,1.65328930044469,1.6455538701923054,642.7,644.0,458.0,741.0,"[1.6264484333268285, 1.6007222528273746, 1.6389191230644806, 1.6425699365096764, 1.638069494614278, 1.6584734829785721, 1.656147634926998, 1.6485378038749345, 1.7420629658140523, 1.6809418765097066]","[605, 594, 726, 724, 712, 683, 587, 597, 458, 741]",0.08179069375972306,36d144ce29b550386fc49cad6a165d89,v10,_internal/cache/rq3/server_sync/v10_full16/A1-SSN_K10/A1-SSN_CaseB_ica_fastica.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,lavallee_hidiroglou,lavallee_hidiroglou,P5,10.0,,0.01,simple_average,1000,10,1.7311356818822325,1.7355463100055526,1.7186456925174847,546.1,488.0,376.0,900.0,"[1.6987400453677306, 1.6867693630914151, 1.6708233297043302, 1.7480505110653106, 1.8331771106066725, 1.8355543152933365, 1.7300550448131737, 1.7499737876741892, 1.7072363402217956, 1.695083252217572]","[498, 767, 900, 568, 463, 376, 478, 510, 462, 439]",0.08179069375972306,428d8e68682dc0292c09bf29c500f0c7,v10,_internal/cache/rq3/server_sync/v10_full16/A1-SSN_K10/A1-SSN_CaseB_lavallee_hidiroglou.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,mhist2,mhist2,P6,10.0,,0.01,simple_average,1000,10,1.7362943613782318,1.739191215246149,1.74034904155835,371.1,377.5,291.0,457.0,"[1.7704282415272747, 1.7557050147891893, 1.775288538474017, 1.7547650702861488, 1.8278243409447403, 1.7106261372611926, 1.6856773887031515, 1.7259330128305512, 1.6737329204908955, 1.7119314871543303]","[404, 365, 330, 349, 291, 399, 406, 320, 390, 457]",0.08179069375972306,b7afcdcc3b9441a22af2830c47cf4923,v10,_internal/cache/rq3/server_sync/v10_full16/A1-SSN_K10/A1-SSN_CaseB_mhist2.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,minibatch_partial,minibatch_partial,P1,10.0,,0.01,simple_average,1000,10,1.720536688394773,1.7174436815097898,1.73127067925381,513.5,532.0,378.0,599.0,"[1.7360697486848968, 1.6936468752282459, 1.633479392950788, 1.7493613150254879, 1.7458029612344825, 1.691084047833424, 1.6852010771701187, 1.726471609822723, 1.7766639149889267, 1.7366558721588052]","[534, 540, 599, 596, 504, 476, 566, 378, 530, 412]",0.08179069375972306,71debb76c4bac6f1570a175177b78e09,v10,_internal/cache/rq3/server_sync/v10_full16/A1-SSN_K10/A1-SSN_CaseB_minibatch_partial.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,pca1d,pca1d,P4,10.0,,0.01,simple_average,1000,10,1.715567234928545,1.7124392543138576,1.7179033148899006,557.5,520.5,291.0,1105.0,"[1.7066877769541415, 1.6941959857771807, 1.7593811978741554, 1.719429685737436, 1.7520268865736375, 1.7223188766976645, 1.6404734658360607, 1.736433765493723, 1.6770679581522108, 1.716376944042365]","[529, 494, 458, 448, 552, 291, 1105, 512, 622, 564]",0.08179069375972306,797c3c3e6effff53b2fbec9598bbc555,v6v7_fix,_internal/cache/rq3/server_sync/v6v7_fix/A1-SSN_K10/A1-SSN_CaseB_pca1d.json
A1-SSN,SimSearchNet++,100,256,Type 3,single,CaseB,rabitq_strat,rabitq_strat,P6,10.0,,0.01,simple_average,1000,10,1.702423088096673,1.7104787144019653,1.7111278599368667,471.6,466.5,292.0,677.0,"[1.7167813190347123, 1.6597695009384472, 1.7156976537254527, 1.719181617993327, 1.6882716147130563, 1.7065580661482807, 1.7257667387093825, 1.6873581935107278, 1.6342381564512958, 1.8511642827949712]","[368, 543, 509, 461, 521, 472, 421, 452, 677, 292]",0.08179069375972306,37cd20e09616e98378432aa720862043,v10,_internal/cache/rq3/server_sync/v10_full16/A1-SSN_K10/A1-SSN_CaseB_rabitq_strat.json
