cell,anchor,variant,n_pairs,pairing_valid,anchor_n_timeout,variant_n_timeout,median_diff_ms,anchor_med_ms,variant_med_ms,w_stat,p_value,p_holm,holm_rank,ci_lo_ms,ci_hi_ms,hedges_g,rank_biserial
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:sparse_rp,15,True,0,0,117.2654340043664,3972.294318024069,3931.9642829941586,38.0,0.22930908203125,1.0,332,25.906446104054343,967.2326832990317,0.4557080853129948,0.36666666666666664
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,CaseB:zorder_morton,15,True,0,0,878.0322519596666,3972.294318024069,3225.0192950014025,19.0,0.01806640625,1.0,295,289.45769922516774,1339.325410512974,0.7157200997879124,0.6833333333333333
tpc_h/q9 YFCC sf10 sel0.01 qid0,baseline,oracle,15,True,0,0,1000.7611579494551,3972.294318024069,3685.964234988205,20.0,0.02154541015625,1.0,297,119.87281565379818,1254.1370661081355,0.5948078858226261,0.6666666666666666
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:chao_weighted,15,True,0,0,299.4377409340814,4780.894609051757,4506.778715061955,48.0,0.52447509765625,1.0,196,-1007.89969274813,761.3803539357222,-0.032241939240698354,0.2
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:cum_sqrtf,15,True,0,0,300.74850493110716,4780.894609051757,4615.363746066578,53.0,0.7197265625,1.0,280,-467.5482659953802,471.47913742306014,0.008429861792868263,0.11666666666666667
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:hilbert_real,15,True,0,0,-57.216302026063204,4780.894609051757,4684.923336026259,60.0,1.0,1.0,378,-613.1804874781907,381.3635019888169,-0.08686551719483109,0.0
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:hyperloglog,15,True,0,0,-568.6960199382156,4780.894609051757,5758.626653929241,27.0,0.063720703125,1.0,22,-906.0641980782384,-21.55216656586489,-0.46761554564203556,-0.55
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:ica_fastica,15,True,0,0,183.26761992648244,4780.894609051757,4598.445891984738,49.0,0.5614013671875,1.0,210,-347.35397059451014,312.6293728298817,0.020617884939201164,0.18333333333333332
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:lavallee_hidiroglou,15,True,0,0,-279.15218798443675,4780.894609051757,5060.046797036193,38.0,0.22930908203125,1.0,71,-1422.653967499112,11.863986790412943,-0.41588139143759545,-0.36666666666666664
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:mhist2,15,True,0,0,-180.77873601578176,4780.894609051757,5287.358500063419,47.0,0.48870849609375,1.0,184,-702.9575117004182,512.641543906453,-0.07678320024444235,-0.21666666666666667
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:pca1d,15,True,0,0,-452.8079479932785,4780.894609051757,5671.2665929226205,35.0,0.1688232421875,1.0,51,-1674.045823236811,-107.35981543063366,-0.5166242431778109,-0.4166666666666667
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:rabitq_strat,15,True,0,0,36.688855034299195,4780.894609051757,4789.533597999252,55.0,0.803955078125,1.0,309,-1263.2218423425609,377.67722285857076,-0.22019194061976755,-0.08333333333333333
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:rsvd,15,True,0,0,-386.1641869880259,4780.894609051757,5646.821595029905,38.0,0.22930908203125,1.0,72,-1585.9649196474734,199.80373349952646,-0.3167789003207436,-0.36666666666666664
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:skilling_hilbert,15,True,0,0,231.50348395574838,4780.894609051757,4510.951992007904,35.0,0.1688232421875,1.0,50,-102.88077371291972,728.6322858671579,0.31574593000727014,0.4166666666666667
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:sparse_rp,15,True,0,0,-95.42119002435356,4780.894609051757,4843.090778100304,56.0,0.846923828125,1.0,326,-1118.7522035623745,414.7795885446245,-0.17380455059136896,-0.06666666666666667
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,CaseB:zorder_morton,15,True,0,0,-89.96052597649395,4780.894609051757,4886.4636910147965,50.0,0.5994873046875,1.0,225,-717.594913408393,320.626552630371,-0.169645804576727,-0.16666666666666666
tpc_h/q9 YFCC sf10 sel0.1 qid0,B1,oracle,15,True,0,0,3.7109869299456477,4780.894609051757,4512.940676999278,49.0,0.5614013671875,1.0,209,-1138.2015812924753,393.99896557811485,-0.19878773757794702,-0.18333333333333332
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,B1,15,True,0,0,107.69221093505621,4904.079321073368,4780.894609051757,53.0,0.7197265625,1.0,377,-564.99258899615,883.2370138781448,0.08630013382214367,0.11666666666666667
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:chao_weighted,15,True,0,0,18.49177188705653,4904.079321073368,4506.778715061955,58.0,0.93408203125,1.0,398,-664.5089716821288,789.536592658647,0.045955155415076235,0.03333333333333333
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:cum_sqrtf,15,True,0,0,127.61642399709672,4904.079321073368,4615.363746066578,50.0,0.5994873046875,1.0,368,-597.3778905541014,782.445406246115,0.09414511124843625,0.16666666666666666
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:hilbert_real,15,True,0,0,-85.38141404278576,4904.079321073368,4684.923336026259,58.0,0.93408203125,1.0,397,-745.5992210865952,862.5460158878315,0.02430564116897919,-0.03333333333333333
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:hyperloglog,15,True,0,0,-449.4557400466874,4904.079321073368,5758.626653929241,39.0,0.25238037109375,1.0,335,-928.9938540805209,307.38106824768073,-0.2425972064475543,-0.35
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:ica_fastica,15,True,0,0,93.4365940047428,4904.079321073368,4598.445891984738,48.0,0.52447509765625,1.0,360,-343.0455443059327,609.0604870644165,0.14453759983663209,0.2
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:lavallee_hidiroglou,15,True,0,0,58.40180197264999,4904.079321073368,5060.046797036193,41.0,0.30279541015625,1.0,340,-1236.606604292756,64.43699364104144,-0.3597269623426227,-0.31666666666666665
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:mhist2,15,True,0,0,74.97646391857415,4904.079321073368,5287.358500063419,58.0,0.93408203125,1.0,400,-724.4627069408307,791.0966649387652,0.020547547506620675,-0.03333333333333333
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:pca1d,15,True,0,0,-423.8460869528353,4904.079321073368,5671.2665929226205,31.0,0.10699462890625,1.0,316,-1570.229553526927,75.90696898191982,-0.40401281128669914,-0.48333333333333334
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:rabitq_strat,15,True,0,0,-43.11209998559207,4904.079321073368,4789.533597999252,59.0,0.97796630859375,1.0,404,-1091.5146748376235,447.4783921785031,-0.1470945714239605,-0.016666666666666666
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:rsvd,15,True,0,0,-737.8691349877045,4904.079321073368,5646.821595029905,34.0,0.15142822265625,1.0,321,-1097.0954009021323,138.37374730986363,-0.3649338602134995,-0.43333333333333335
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:skilling_hilbert,15,True,0,0,331.9097049534321,4904.079321073368,4510.951992007904,38.0,0.22930908203125,1.0,333,-126.53523311484605,1007.65242584981,0.3475276456337815,0.36666666666666664
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:sparse_rp,15,True,0,0,157.24771900568157,4904.079321073368,4843.090778100304,58.0,0.93408203125,1.0,399,-1092.9987178870942,605.321590878302,-0.08610482463761014,0.03333333333333333
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,CaseB:zorder_morton,15,True,0,0,-179.84961194451898,4904.079321073368,4886.4636910147965,55.0,0.803955078125,1.0,387,-764.0747737409158,728.3393985463765,-0.031889284764591144,-0.08333333333333333
tpc_h/q9 YFCC sf10 sel0.1 qid0,baseline,oracle,15,True,0,0,-323.722637956962,4904.079321073368,4512.940676999278,49.0,0.5614013671875,1.0,363,-1109.9565130928142,671.1983659386169,-0.09800994521533116,-0.18333333333333332
